code,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
6645,ROE,26.94,29.71,33.42,30.42,26.61,28.55,31.82,20.58,23.05,20.28
6645,Revenue GR,-1.50,-1.94,28.35,9.32,1.82,1.25,2.95,12.60,2.59,—
6645,Revenue GR 3Y avg,7.43,11.23,12.63,4.07,2.00,5.48,5.95,6.43,2.83,—
6645,Revenue GR 5Y avg,6.65,7.24,8.29,5.49,4.16,4.68,4.74,6.99,5.57,—
6645,Revenue GR 10Y avg,5.66,5.98,7.64,5.53,—,—,—,—,—,—
6645,EPS GR,3.30,2.90,25.77,25.09,2.49,1.64,55.95,-16.02,13.76,—
6645,EPS GR 3Y avg,10.16,17.42,17.26,9.23,17.56,10.00,14.21,-7.25,-2.69,—
6645,EPS GR 5Y avg,11.38,11.02,20.64,11.28,9.19,4.81,3.83,-4.31,3.82,—
6645,EPS GR 10Y avg,8.04,7.36,7.44,7.49,—,—,—,—,—,—
6645,OCF GR,5.12,-7.60,40.50,-0.08,3.34,-7.34,14.93,-2.08,14.69,—
6645,D/E,0.83,1.20,1.56,2.01,2.39,2.55,3.14,3.78,3.44,3.42
6645,Price,4.2100,5.6900,6.0200,5.1000,3.7400,3.8400,4.3500,4.0700,3.5200,3.0500
4235,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
4235,Revenue,"3,164","3,295","2,667","2,515","2,782","4,482","4,748","5,544","4,949","5,058"
4235,NP,-157,173,105,-796,-255,-506,-34,-38,282,417
4235,EPS,-0.23,0.25,0.15,-1.14,-0.36,-0.71,-0.05,-0.05,0.32,0.51
4235,DPS,—,—,—,—,—,0.01,0.01,0.04,0.01,0.01
4235,Div Payout,—,—,—,—,—,—,—,5.8,5.8,2.0
4235,Shares,681,685,685,702,716,717,718,718,717,714
4235,BVPS,2.60,2.69,2.51,3.27,3.52,4.28,4.45,4.42,4.54,4.25
4235,OCF,-4,65,211,126,122,117,126,-237,-121,337
4235,NP Margin,-4.97,5.24,3.95,-31.67,-9.16,-11.29,-0.73,-0.69,4.69,7.15
4235,ROE,-8.93,9.70,6.37,-40.06,-10.14,-17.45,-1.09,-1.18,7.37,12.61
4235,Revenue GR,-3.98,23.52,6.07,-9.61,-37.93,-5.60,-14.35,12.02,-2.15,14.45
4235,Revenue GR 3Y avg,7.95,5.80,-15.89,-19.09,-20.53,-3.25,-2.08,7.85,-10.66,3.62
4235,Revenue GR 5Y avg,-6.73,-7.05,-13.61,-12.66,-11.27,0.28,-7.31,4.05,8.95,—
4235,Revenue GR 10Y avg,-3.29,-7.18,-5.19,-2.45,—,—,—,—,—,—
4235,EPS GR,—,65.00,—,—,—,—,—,—,-36.11,—
4235,EPS GR 3Y avg,—,—,—,—,—,—,—,—,-35.14,18.48
4235,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
4235,EPS GR 10Y avg,—,-14.29,-6.61,—,—,—,—,—,—,—
4235,OCF GR,—,-69.03,67.41,3.20,4.14,-6.86,—,—,—,-26.00
4235,D/E,0.02,0.02,0.01,0.06,0.06,0.10,0.11,0.13,0.17,0.19
4235,Price,0.5300,0.8600,1.2000,0.3200,0.3500,0.6400,0.9800,1.2200,1.8800,1.4100
8486,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
8486,Revenue,476,380,340,565,721,818,"1,011","1,046",933,288
8486,NP,9,19,15,-387,-100,-249,11,3,208,153
8486,EPS,0.04,0.08,0.06,-1.69,-0.43,-1.08,0.05,0.01,0.90,0.66
8486,DPS,—,—,—,—,—,0.02,0.02,0.13,0.02,—
8486,Div Payout,—,—,—,—,—,183.5,194.5,2.2,2.2,—
8486,Shares,228,228,229,230,232,232,232,232,232,231
8486,BVPS,2.31,2.34,2.30,3.63,4.00,5.32,5.27,5.22,5.27,4.68
8486,OCF,-18,18,10,-38,-6,-32,-77,-190,-350,45
8486,NP Margin,1.91,5.05,4.34,-68.52,-13.86,-30.48,1.07,0.26,22.26,52.92
8486,ROE,1.65,3.55,2.80,-55.20,-10.81,-22.94,0.90,0.23,18.04,15.07
8486,Revenue GR,25.11,12.02,-39.89,-21.67,-11.79,-19.12,-3.33,12.13,223.70,-51.81
8486,Revenue GR 3Y avg,-5.56,-19.21,-25.39,-17.63,-11.65,-4.29,51.96,20.49,33.42,-0.86
8486,Revenue GR 5Y avg,-10.26,-17.76,-20.15,-9.54,20.14,6.46,20.82,28.74,31.92,—
8486,Revenue GR 10Y avg,-2.26,-0.32,1.39,9.24,—,—,—,—,—,—
8486,EPS GR,-52.84,30.45,—,—,—,—,294.12,-98.67,35.66,-12.31
8486,EPS GR 3Y avg,—,—,—,—,—,—,-58.60,-74.91,—,—
8486,EPS GR 5Y avg,—,12.47,40.30,—,—,—,—,—,—,—
8486,EPS GR 10Y avg,-25.48,—,—,—,—,—,—,—,—,—
8486,OCF GR,—,86.63,—,—,—,—,—,—,—,-41.36
8486,D/E,—,—,—,—,—,—,—,—,—,—
8486,Price,0.4200,0.5250,0.5700,0.6100,0.6750,1.0400,1.2800,1.3600,1.6000,1.2600
7126,Year End,2018-09,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06,2009-06,2008-06
7126,Revenue,309,437,403,360,290,254,233,223,184,138
7126,NP,14,19,15,14,12,11,14,15,16,11
7126,EPS,0.06,0.08,0.07,0.08,0.07,0.08,0.11,0.14,0.15,0.10
7126,DPS,—,—,—,0.01,0.01,—,0.01,0.02,—,0.04
7126,Div Payout,—,—,—,—,—,—,—,—,—,—
7126,Shares,234,233,225,185,173,143,128,109,104,104
7126,BVPS,1.65,—,—,—,—,—,—,—,—,—
7126,OCF,-13,28,-29,12,18,50,-20,39,28,—
7126,NP Margin,4.42,4.26,3.73,3.99,4.26,4.38,5.87,6.74,8.70,7.60
7126,ROE,3.54,4.78,4.15,4.46,4.29,4.48,6.54,8.07,9.81,7.72
7126,Revenue GR,-14.26,8.44,11.82,24.15,14.38,8.93,4.17,21.23,—,—
7126,Revenue GR 3Y avg,-3.55,14.61,16.66,15.65,9.08,11.21,18.99,24.01,—,—
7126,Revenue GR 5Y avg,3.20,13.40,12.49,14.33,15.98,16.69,16.65,—,—,—
7126,Revenue GR 10Y avg,8.98,15.02,—,—,—,—,—,—,—,—
7126,EPS GR,-12.94,20.14,-14.62,8.37,-7.72,-27.07,-23.08,-9.83,—,—
7126,EPS GR 3Y avg,-6.52,3.59,-5.13,-9.99,-19.71,-20.32,1.82,1.66,—,—
7126,EPS GR 5Y avg,-4.48,-5.64,-13.69,-12.74,-6.61,-10.03,-7.76,—,—,—
7126,EPS GR 10Y avg,-6.99,-6.71,—,—,—,—,—,—,—,—
7126,OCF GR,—,—,—,-34.27,-63.25,—,—,42.35,—,—
7126,D/E,0.26,0.22,0.09,0.16,0.16,0.27,0.33,0.50,0.41,0.47
7126,Price,0.1000,0.5500,0.7400,0.7300,0.7500,0.7900,0.8500,0.6550,0.7100,0.8600
5284,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
5284,Revenue,"8,438","9,245","7,824","8,137","8,148","8,611",—,—,—,—
5284,NP,440,783,"1,064","1,315",613,-19,—,—,—,—
5284,EPS,0.19,0.34,0.54,0.53,0.25,-0.01,—,—,—,—
5284,DPS,0.17,0.23,—,—,—,—,—,—,—,—
5284,Div Payout,149.0,44.7,—,—,—,—,—,—,—,—
5284,Shares,"2,273","2,273","1,987","2,468","2,468","2,468",—,—,—,—
5284,BVPS,5.25,5.27,5.06,—,—,—,—,—,—,—
5284,OCF,"1,073",873,"1,741","1,968","1,804",409,—,—,—,—
5284,NP Margin,5.21,8.47,13.60,16.17,7.53,-0.22,—,—,—,—
5284,ROE,3.67,6.66,8.43,13.19,11.33,-0.42,—,—,—,—
5284,Revenue GR,-8.73,18.15,-3.84,-0.14,-5.38,—,—,—,—,—
5284,Revenue GR 3Y avg,1.22,4.30,-3.14,—,—,—,—,—,—,—
5284,Revenue GR 5Y avg,-0.41,—,—,—,—,—,—,—,—,—
5284,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5284,EPS GR,-43.85,-35.66,0.50,114.51,—,—,—,—,—,—
5284,EPS GR 3Y avg,-28.66,11.52,—,—,—,—,—,—,—,—
5284,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
5284,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5284,OCF GR,22.83,-49.85,-11.55,9.15,340.94,—,—,—,—,—
5284,D/E,—,—,—,—,0.01,0.03,—,—,—,—
5284,Price,2.4100,4.6200,4.7000,0.0000, - ,0.0,0.0,0.0,0.0,0.0
8303,Year End,2019-09,2018-09,2017-09,2016-09,2014-03,2013-03,2012-03,2011-03,2010-03,2009-03
8303,Revenue,58,39,8,4,42,49,54,63,86,117
8303,NP,-4,-3,-12,-12,-2,-5,-8,-1,-4,-5
8303,EPS,-0.04,-0.03,-0.12,-0.12,-0.02,-0.05,-0.10,-0.02,-0.06,-0.07
8303,DPS,—,—,—,—,—,—,—,—,—,—
8303,Div Payout,—,—,—,—,—,—,—,—,—,—
8303,Shares,102,102,102,102,97,97,82,67,67,67
8303,BVPS,-0.27,-0.25,-0.15,-0.06,—,—,—,—,—,—
8303,OCF,13,1,—,-3,—,—,-6,6,4,—
8303,NP Margin,-6.84,-7.44,-163.00,-308.15,-5.26,-10.66,-14.64,-1.86,-4.40,-4.27
8303,ROE,—,—,—,—,-12.42,-24.38,-34.44,-5.25,-15.23,-16.99
8303,Revenue GR,48.42,418.64,91.66,-61.07,-14.66,-9.27,-14.82,-26.82,—,—
8303,Revenue GR 3Y avg,145.26,-1.45,-33.98,-44.08,-12.95,-17.30,-22.75,-12.94,—,—
8303,Revenue GR 5Y avg,2.66,-4.82,-27.89,-37.81,-18.62,-12.60,-9.69,-3.58,—,—
8303,Revenue GR 10Y avg,-4.27,-6.97,-18.19,—,—,—,—,—,—,—
8303,EPS GR,—,—,—,—,—,—,—,—,—,—
8303,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
8303,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
8303,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
8303,OCF GR,—,—,—,—,—,—,—,43.51,—,—
8303,D/E,—,—,—,—,0.05,0.05,0.04,0.07,0.18,0.36
8303,Price,0.1500,0.1100,0.1950,0.0500,0.1400,0.5350,0.3200,0.4100,0.5000,0.4200
8621,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
8621,Revenue,"1,222","1,131","1,066","1,119",970,881,777,727,663,583
8621,NP,322,314,314,437,321,283,201,167,154,138
8621,EPS,0.81,0.79,0.79,1.10,0.81,0.71,0.51,0.42,0.39,0.35
8621,DPS,0.69,0.64,0.68,0.63,0.47,0.40,0.38,0.36,0.39,0.18
8621,Div Payout,86.0,80.8,87.1,54.3,55.9,72.7,76.2,85.8,50.6,50.6
8621,Shares,398,398,398,398,398,397,397,397,397,389
8621,BVPS,4.80,5.24,4.58,4.41,4.06,4.04,3.68,3.45,2.91,2.91
8621,OCF,52,381,243,-370,353,336,351,156,-12,381
8621,NP Margin,26.38,27.77,29.44,39.08,33.09,32.12,25.93,22.95,23.31,23.66
8621,ROE,15.62,15.40,16.70,24.45,18.93,17.37,13.52,13.07,13.19,13.38
8621,Revenue GR,8.03,6.11,-4.71,15.33,10.08,13.42,6.81,9.74,13.71,13.37
8621,Revenue GR 3Y avg,2.99,5.26,6.55,12.92,10.07,9.96,10.05,12.26,12.94,68.22
8621,Revenue GR 5Y avg,6.76,7.80,7.94,11.04,10.72,11.38,11.05,42.81,100.99,88.54
8621,Revenue GR 10Y avg,9.04,9.41,24.16,49.39,44.48,—,—,—,—,—
8621,EPS GR,2.65,0.08,-28.23,36.21,13.04,40.37,20.58,8.13,9.87,10.62
8621,EPS GR 3Y avg,-9.66,-0.73,3.39,29.29,24.15,22.32,12.73,9.54,13.72,16.67
8621,EPS GR 5Y avg,2.57,9.20,13.34,23.02,17.85,17.34,13.91,13.54,14.49,12.96
8621,EPS GR 10Y avg,9.71,11.53,13.44,18.68,15.38,—,—,—,—,—
8621,OCF GR,-86.34,57.16,—,—,5.10,-4.32,125.02,—,—,—
8621,D/E,0.02,—,—,—,—,—,—,—,0.03,0.05
8621,Price,15.1000,15.7400,18.1600,16.3800,16.0800,18.0600,17.4400,14.5400,13.5200,13.1800
7085,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
7085,Revenue,196,175,169,169,193,178,155,157,150,131
7085,NP,21,3,12,12,46,28,10,2,16,16
7085,EPS,0.16,0.02,0.10,0.09,0.35,0.22,0.07,0.01,0.12,0.13
7085,DPS,0.02,0.03,0.03,0.05,0.07,0.05,0.03,0.04,0.04,0.03
7085,Div Payout,14.4,83.5,50.1,21.7,22.9,23.0,—,35.0,35.0,—
7085,Shares,130,130,130,130,130,130,130,130,129,125
7085,BVPS,1.86,1.80,1.77,1.74,1.36,1.13,0.97,0.96,0.98,—
7085,OCF,23,6,17,4,46,24,17,13,16,21
7085,NP Margin,10.67,1.83,7.38,6.89,23.95,15.87,6.21,1.19,10.64,12.36
7085,ROE,8.77,1.36,5.42,5.24,24.31,19.39,7.47,1.48,13.20,15.49
7085,Revenue GR,12.17,3.65,-0.07,-12.27,8.18,15.01,-1.48,4.43,14.51,—
7085,Revenue GR 3Y avg,5.13,-3.14,-1.75,2.96,7.02,5.77,5.61,5.58,11.62,—
7085,Revenue GR 5Y avg,1.97,2.48,1.45,2.35,7.95,5.92,7.43,12.93,10.91,—
7085,Revenue GR 10Y avg,3.93,4.93,7.04,6.54,—,—,—,—,—,—
7085,EPS GR,554.88,-74.32,7.04,-74.76,63.23,193.96,426.60,-88.68,-4.89,—
7085,EPS GR 3Y avg,21.64,-58.91,-23.88,6.59,193.44,20.57,-17.22,-42.07,33.41,—
7085,EPS GR 5Y avg,-5.80,-19.75,46.84,-6.30,22.17,24.65,7.20,-20.43,0.26,—
7085,EPS GR 10Y avg,8.36,-7.25,8.09,-3.08,—,—,—,—,—,—
7085,OCF GR,312.46,-66.83,345.49,-91.71,89.86,47.47,31.11,-21.34,-22.42,—
7085,D/E,0.22,0.27,0.27,0.04,0.03,0.04,0.09,0.11,0.20,0.12
7085,Price,1.0900,1.1800,1.0000,1.2800,1.5900,5.7200,2.8500,1.8100,1.8600,1.8800
5068,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5068,Revenue,174,141,114,118,102,143,98,43,44,36
5068,NP,13,5,-25,-18,1,3,30,-6,-19,-7
5068,EPS,0.01,—,-0.01,-0.01,—,—,0.03,-0.03,-0.08,-0.03
5068,DPS,—,—,—,—,—,—,—,—,—,—
5068,Div Payout,—,—,—,—,—,—,—,—,—,—
5068,Shares,"2,009","1,980","1,732","1,580","2,225","2,103","1,172",245,245,245
5068,BVPS,0.08,0.08,0.09,0.09,0.09,0.10,0.10,—,—,—
5068,OCF,1,-24,-8,-1,—,9,3,-1,-4,2
5068,NP Margin,7.21,3.50,-21.74,-15.33,0.60,2.15,30.72,-14.99,-42.71,-19.51
5068,ROE,7.77,3.53,-18.01,-12.01,0.42,2.50,74.62,—,—,-229.62
5068,Revenue GR,23.58,24.17,-3.35,15.79,-29.19,45.80,127.10,-1.81,24.04,—
5068,Revenue GR 3Y avg,14.04,11.59,-7.46,6.13,32.85,48.14,40.37,-33.99,-37.12,—
5068,Revenue GR 5Y avg,3.99,7.48,21.28,21.66,23.35,-0.98,-11.13,-23.77,—,—
5068,Revenue GR 10Y avg,1.48,-2.27,-3.85,—,—,—,—,—,—,—
5068,EPS GR,152.00,—,—,—,-82.35,-80.90,—,—,—,—
5068,EPS GR 3Y avg,—,102.74,—,—,—,—,—,—,—,—
5068,EPS GR 5Y avg,29.95,-22.43,—,—,—,—,—,—,—,—
5068,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5068,OCF GR,—,—,—,—,-98.86,176.50,—,—,—,—
5068,D/E,0.01,0.01,0.01,0.01,0.01,0.02,0.14,—,—,—
5068,Price,0.0900,0.0750,0.1050,0.0500,0.0800,0.0850,0.0850,0.1000,0.0100,0.0350
5143,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
5143,Revenue,765,814,807,702,687,604,525,497,499,400
5143,NP,38,38,41,43,40,22,20,22,23,20
5143,EPS,0.04,0.04,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03
5143,DPS,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01
5143,Div Payout,53.6,58.3,44.1,42.9,31.3,48.6,55.8,47.1,37.5,37.5
5143,Shares,882,876,872,851,814,780,780,780,780,780
5143,BVPS,0.33,0.32,0.30,0.26,0.23,0.19,0.17,0.17,0.14,0.14
5143,OCF,62,14,24,41,46,21,10,10,15,11
5143,NP Margin,4.92,4.64,5.05,6.20,5.79,3.64,3.74,4.43,4.55,5.12
5143,ROE,12.71,13.91,16.60,20.61,22.86,14.58,14.00,16.87,19.03,18.96
5143,Revenue GR,-5.97,0.91,14.99,2.15,13.79,14.97,5.64,-0.40,24.79,30.96
5143,Revenue GR 3Y avg,2.95,5.83,10.16,10.15,11.39,6.55,9.50,17.63,14.59,10.12
5143,Revenue GR 5Y avg,4.87,9.17,10.18,7.05,11.43,14.60,9.62,10.66,—,—
5143,Revenue GR 10Y avg,9.63,9.40,10.42,—,—,—,—,—,—,—
5143,EPS GR,-0.93,-7.71,-8.61,4.64,73.37,12.67,-11.76,—,6.25,6.67
5143,EPS GR 3Y avg,-5.81,-4.08,18.36,26.91,19.90,-0.20,-2.13,4.26,4.26,4.55
5143,EPS GR 5Y avg,8.68,11.51,10.51,12.52,12.86,2.41,—,3.96,—,—
5143,EPS GR 10Y avg,5.50,5.60,7.19,—,—,—,—,—,—,—
5143,OCF GR,355.31,-42.63,-42.06,-9.51,112.86,104.87,1.46,-31.90,32.11,26.08
5143,D/E,—,—,—,—,—,—,—,—,—,—
5143,Price,0.4800,0.5200,0.7550,1.4700,1.6600,0.8200,1.2900,1.2500,1.0100,1.0500
9199,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
9199,Revenue,68,91,65,64,65,80,79,57,59,63
9199,NP,9,18,15,16,11,15,12,8,9,9
9199,EPS,0.22,0.43,0.36,0.39,0.27,0.36,0.28,0.19,0.21,0.22
9199,DPS,0.07,0.07,0.15,—,0.12,0.12,0.10,0.10,0.05,0.10
9199,Div Payout,29.4,14.6,45.1,—,44.4,29.7,35.4,23.6,23.6,—
9199,Shares,42,42,42,42,42,42,42,42,42,42
9199,BVPS,3.51,3.35,2.93,2.75,2.81,2.67,2.48,2.19,2.19,—
9199,OCF,3,16,4,20,20,23,-12,9,9,30
9199,NP Margin,13.54,19.69,22.90,25.52,17.22,18.96,14.79,13.49,14.89,14.88
9199,ROE,6.35,13.32,12.23,14.99,10.50,13.87,11.83,8.29,10.00,11.37
9199,Revenue GR,-25.22,38.85,2.37,-2.08,-17.95,0.25,38.50,-3.06,-5.79,—
9199,Revenue GR 3Y avg,2.06,11.65,-6.31,-6.96,4.44,10.41,8.15,-17.51,-10.61,—
9199,Revenue GR 5Y avg,-3.11,2.74,2.69,1.58,0.80,-4.87,-0.84,-2.96,—,—
9199,Revenue GR 10Y avg,-3.99,0.94,-0.18,—,—,—,—,—,—,—
9199,EPS GR,-48.58,19.38,-8.14,45.11,-25.46,28.46,51.88,-12.15,-5.79,—
9199,EPS GR 3Y avg,-17.38,16.75,-0.21,11.59,13.30,19.67,7.92,-19.10,2.83,—
9199,EPS GR 5Y avg,-9.42,8.79,14.16,13.14,3.78,0.65,7.73,6.05,—,—
9199,EPS GR 10Y avg,-4.51,8.26,10.03,—,—,—,—,—,—,—
9199,OCF GR,-79.11,294.13,-79.39,2.12,-13.04,—,—,1.39,-71.16,—
9199,D/E,—,—,—,—,—,—,—,—,—,—
9199,Price,2.4100,2.5000,3.9400,3.5000,3.7700,3.2500,3.0500,2.4200,1.6900,1.6000
1198,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
1198,Revenue,95,85,21,485,519,435,365,331,341,162
1198,NP,-27,25,263,25,17,5,42,126,27,53
1198,EPS,-0.10,0.09,0.92,0.08,0.06,0.02,0.14,0.38,0.09,0.17
1198,DPS,0.03,0.09,0.06,0.06,0.06,0.03,—,—,—,—
1198,Div Payout,—,100.0,153.4,—,422.6,0.8,—,—,—,—
1198,Shares,274,274,284,298,304,304,304,304,304,304
1198,BVPS,1.93,2.05,2.08,1.36,1.40,1.40,1.40,0.94,0.94,—
1198,OCF,-40,-2,30,64,101,58,-22,82,116,-18
1198,NP Margin,-29.05,29.42,—,5.08,3.23,1.08,11.65,38.00,8.06,32.47
1198,ROE,-5.04,4.52,54.75,5.91,3.91,1.10,10.11,35.96,9.75,21.55
1198,Revenue GR,10.62,312.16,-95.72,-6.57,19.27,19.27,10.17,-2.88,110.31,—
1198,Revenue GR 3Y avg,-42.01,-45.18,-63.74,9.95,16.16,8.47,31.04,58.20,118.85,—
1198,Revenue GR 5Y avg,-26.31,-25.19,-42.54,7.30,26.20,39.08,62.17,31.41,—,—
1198,Revenue GR 10Y avg,1.24,10.15,-13.10,—,—,—,—,—,—,—
1198,EPS GR,—,-90.08,—,50.36,254.84,-88.90,-66.20,358.89,-47.98,—
1198,EPS GR 3Y avg,—,18.66,290.95,-16.01,-48.93,-44.36,-6.90,—,—,—
1198,EPS GR 5Y avg,—,-8.02,17.53,-1.68,-20.48,—,—,—,—,—
1198,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
1198,OCF GR,—,—,-53.34,-36.36,72.64,—,—,-28.98,—,—
1198,D/E,—,—,—,—,—,—,—,0.02,0.03,0.04
1198,Price,0.7800,0.4950,0.7700,0.8850,0.9350,0.6500,0.6200,0.4400,0.4100,0.7300
7617,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
7617,Revenue,33,99,143,796,143,136,196,202,116,192
7617,NP,-55,11,48,209,-14,18,17,10,-12,7
7617,EPS,-0.17,0.02,0.13,1.17,-0.04,0.05,0.05,-0.07,-0.06,0.03
7617,DPS,—,0.03,0.03,0.05,0.01,0.01,0.01,0.01,0.01,0.01
7617,Div Payout,—,—,11.7,11.1,—,16.9,29.8,—,—,—
7617,Shares,358,395,351,348,333,333,333,307,267,243
7617,BVPS,1.79,1.80,1.83,0.95,0.48,0.51,0.47,0.47,0.48,—
7617,OCF,31,6,13,364,-232,-36,-36,-57,-92,41
7617,NP Margin,-166.83,10.80,33.61,26.23,-9.58,13.19,8.54,5.05,-10.67,3.45
7617,ROE,-9.90,1.79,10.09,85.16,-9.01,11.31,10.64,7.31,-10.43,5.70
7617,Revenue GR,-66.51,-30.71,-82.06,458.05,4.89,-30.82,-2.62,73.48,-39.41,—
7617,Revenue GR 3Y avg,-65.34,-11.47,1.65,59.39,-10.93,5.33,0.78,-10.42,-30.37,—
7617,Revenue GR 5Y avg,-24.60,-12.83,-6.69,46.90,-5.78,-13.50,-10.62,20.08,—,—
7617,Revenue GR 10Y avg,-19.24,-11.73,5.85,—,—,—,—,—,—,—
7617,EPS GR,—,-80.26,-77.18,—,—,6.75,52.13,—,—,—
7617,EPS GR 3Y avg,—,—,36.49,128.28,—,—,22.66,-31.29,—,—
7617,EPS GR 5Y avg,—,-11.74,32.79,—,—,-12.03,-14.03,121.15,—,—
7617,EPS GR 10Y avg,—,-12.89,71.37,—,—,—,—,—,—,—
7617,OCF GR,466.24,-58.77,-96.29,—,—,—,—,—,—,—
7617,D/E,0.25,0.21,0.24,0.55,0.65,1.53,1.01,0.63,0.82,0.10
7617,Price,0.8500,0.9350,1.2700,1.3300,1.0300,0.8400,1.1800,0.7500,0.8200,0.8600
7087,Year End,2019-04,2018-04,2017-04,2016-04,2015-04,2014-04,2013-04,2012-04,2011-04,2010-04
7087,Revenue,"1,073","1,080","1,140",854,716,651,566,534,444,377
7087,NP,103,91,120,82,52,42,36,31,17,16
7087,EPS,0.24,0.21,0.28,0.19,0.12,0.10,0.08,0.07,0.04,0.04
7087,DPS,0.07,0.04,0.04,0.04,0.02,0.02,0.03,0.02,0.02,0.01
7087,Div Payout,22.6,16.3,17.8,21.1,19.6,21.3,24.6,28.1,31.4,—
7087,Shares,434,434,434,434,434,434,434,431,416,414
7087,BVPS,1.20,1.05,0.88,0.72,0.60,0.53,0.25,0.43,0.35,—
7087,OCF,53,102,65,17,49,40,27,35,9,13
7087,NP Margin,9.56,8.46,10.54,9.61,7.29,6.44,6.33,5.74,3.89,4.38
7087,ROE,20.64,20.92,32.82,27.57,20.57,18.99,18.22,17.84,11.35,11.68
7087,Revenue GR,-0.63,-5.27,33.47,19.22,10.00,15.10,5.93,20.39,17.77,—
7087,Revenue GR 3Y avg,7.91,14.66,20.51,14.71,10.28,13.65,14.52,11.23,9.31,—
7087,Revenue GR 5Y avg,10.50,13.80,16.37,14.00,13.72,10.91,10.75,21.59,36.67,—
7087,Revenue GR 10Y avg,10.71,12.26,18.95,24.82,—,—,—,—,—,—
7087,EPS GR,12.50,-24.12,46.14,57.48,24.29,17.27,15.79,71.54,4.32,—
7087,EPS GR 3Y avg,7.65,20.42,41.95,31.91,19.06,32.56,27.49,36.75,19.20,—
7087,EPS GR 5Y avg,19.55,20.55,31.18,35.45,24.74,28.27,27.46,39.92,54.34,—
7087,EPS GR 10Y avg,23.83,23.96,35.48,44.59,—,—,—,—,—,—
7087,OCF GR,-48.04,57.25,278.97,-65.34,24.99,44.90,-21.65,291.82,-33.36,—
7087,D/E,—,—,—,—,—,—,—,—,—,—
7087,Price,4.6500,4.5100,4.9300,4.2300,3.1700,2.6900,1.6800,1.3100,1.3300,1.2000
3859,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
3859,Revenue,"2,705","2,704","2,649","2,659","2,767","2,886","2,990","3,412","3,558","3,616"
3859,NP,239,105,206,190,227,257,268,340,563,445
3859,EPS,0.17,0.07,0.14,0.13,0.16,0.18,0.19,0.23,0.38,0.28
3859,DPS,0.17,0.15,0.10,0.14,0.17,0.20,0.69,0.16,0.15,0.09
3859,Div Payout,94.8,251.2,64.9,100.8,114.9,108.7,280.2,68.7,32.2,32.2
3859,Shares,"1,423","1,423","1,423","1,423","1,424","1,426","1,427","1,427","1,271","1,076"
3859,BVPS,1.72,1.66,1.74,1.70,1.70,1.72,1.75,2.39,1.65,2.20
3859,OCF,160,333,297,239,246,387,464,496,730,556
3859,NP Margin,8.84,3.90,7.80,7.13,8.20,8.89,8.96,9.96,13.52,8.30
3859,ROE,9.71,4.27,8.43,7.85,9.33,10.42,9.10,10.41,17.52,13.24
3859,Revenue GR,0.04,2.09,-0.38,-3.90,-4.13,-3.47,-12.36,-4.11,-1.61,8.86
3859,Revenue GR 3Y avg,0.58,-0.76,-2.82,-3.84,-6.75,-6.74,-6.14,0.89,4.29,4.10
3859,Revenue GR 5Y avg,-1.29,-1.99,-4.94,-5.66,-5.21,-2.78,-0.96,1.25,51.11,85.27
3859,Revenue GR 10Y avg,-2.03,-1.47,-1.89,19.40,32.52,—,—,—,—,—
3859,EPS GR,127.03,-48.97,9.02,-16.35,-11.67,-4.26,-21.01,-37.04,35.48,-10.58
3859,EPS GR 3Y avg,8.10,-22.50,-6.95,-10.90,-12.58,-21.91,-12.33,-8.63,44.09,-2.78
