code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,intrinsic,Price_A,Price_B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,EY avg,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,check NP,check EPS GR,check OCF,neg Revenue,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
6211,KIA LIM BERHAD,Industrial Products & Services,2018-12-01,10,1.0,-0.15,-0.0,-0.4,-0.3,0.15,0.18,0.11,0.245,0.918,-5.0,-0.04,-0.22,0.0,0.0,-4.32,-9.81,0.0,0.0,-2.16,-2.71,10.25,3.77,2.97,0.0,0.0,0.0,0.0,-7.83,-49.04,-24.14,-7.83,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+5+9+10,1+2+3+9,1+2+3+4+6+7+8+9+10,,51,40,0.02,-0.1,7,1,0,0,0.0,0.0,0.0,0.0,1.0
6149,METROD HOLDINGS BERHAD,Industrial Products & Services,2018-12-01,10,1.5,1.06,0.0,0.68,0.51,1.32,1.4,1.08,1.8,3.4695,30.0,0.05,0.04,0.06,4.29,1.33,2.15,0.65,0.61,1.34,4.46,37.8,21.13,14.65,0.0,-30.21,-9.37,-23.35,10.14,8.11,8.02,10.14,4.06,3.87,3.67,4.06,35.91,1,0,0,7+9+10,+,1+3+5+6+8+9+10,+,1553,2867,0.57,0.08,0,0,0,5,0.5,0.0,1.0,0.0,0.0
5916,MALAYSIA SMELTING CORPORATION BERHAD,Industrial Products & Services,2018-12-01,10,1.5,-13.17,1.23,0.44,0.33,0.62,0.715,0.44,0.98,0.93,9.0,0.08,0.11,0.02,2.8,9.0,10.74,0.33,0.14,-0.17,-393.0,63.75,-164.62,-36.97,15.41,0.0,15.41,0.0,0.6,5.96,3.36,0.6,0.7,1.35,0.81,0.7,11.44,0,0,0,1+2+4+6+7+10,4+5+7+9,2+3+4+5+6+7+8+9+10,2+4+10,1852,1281,0.24,0.08,-15,74,0,4,0.0,0.0,0.5,0.0,1.0
5843,KUMPULAN PERANGSANG SELANGOR BERHAD,Industrial Products & Services,2018-12-01,10,0.5,0.39,0.0,0.61,0.46,0.54,0.585,0.265,1.11,1.78,11.0,0.05,0.09,0.0,0.0,2.96,-16.47,0.56,0.36,29.71,-1.79,17.45,7.83,8.53,0.0,0.0,0.0,0.0,6.29,-10.92,-1.09,6.29,3.5,3.52,3.47,3.5,22.09,0,0,0,4+6+7+10,1,1+2+4+5+9+10,1+2+3+9,345,582,0.14,-0.39,146,-21,0,0,0.0,0.0,0.0,0.0,0.5
5835,DOLOMITE CORPORATION BERHAD,Industrial Products & Services,2019-06-01,9,1.5,-1.55,-0.0,-1.1,-0.82,0.11,0.07,0.025,0.28,0.04,-1.0,-0.11,-1.57,0.0,0.0,-264.25,-159.15,0.06,0.97,-44.3,-3.83,32.0,14.08,10.76,0.0,0.0,0.0,0.0,-16.62,-37.22,-18.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+7+8+9,1+7+8+9,1+2+3+4+6+7+8+9,4+7,64,12,-0.1,-0.16,5,7,0,0,0.0,0.0,0.5,0.0,1.0
5797,CHOO BEE METAL INDUSTRIES BHD,Industrial Products & Services,2019-12-01,10,1.5,0.47,-0.0,-0.16,-0.12,0.99,0.87,0.7,1.58,3.83,-103.0,-0.01,-0.01,0.05,5.75,-0.22,-0.22,0.0,0.0,4.2,-123.0,29.6,-46.7,-0.32,0.0,0.0,0.0,0.0,8.57,9.84,8.87,8.57,3.04,3.18,2.95,3.04,64.0,0,0,0,1+4+5+10,1,1+2+5+6+8+10,2+3+7,402,443,0.13,-0.01,14,96,0,5,0.0,0.0,0.5,0.0,1.0
5673,IPMUDA BERHAD,Industrial Products & Services,2019-06-01,10,1.0,-11.05,-0.0,-8.5,-6.38,0.29,0.22,0.185,0.49,0.62,0.0,-0.85,-3.86,0.0,0.0,-136.52,-38.35,0.11,0.12,-2.86,-15.0,41.0,13.0,9.56,0.0,0.0,0.0,0.0,-5.18,-44.93,-22.88,-5.18,3.05,1.33,1.37,3.05,0.0,0,0,0,1+2+3+4+6+8+9+10,1+2+3,1+2+3+4+7+9+10,1+3+4+7+8,699,113,0.2,-0.51,16,-4,0,0,0.0,0.0,0.0,0.0,1.0
5665,SOUTHERN STEEL BERHAD,Industrial Products & Services,2019-06-01,10,1.0,-67.11,-0.0,-8.97,-6.73,0.62,0.47,0.33,1.22,0.72,-1.0,-0.76,-1.62,0.0,0.0,-105.5,-13.08,0.12,0.1,-0.19,-3.39,180.0,88.3,29.29,0.0,0.0,0.0,0.0,-5.63,0.8,-16.23,-5.63,2.57,1.45,0.87,2.57,17.98,0,0,0,1+4+5+6+7+8+9+10,1+4+5,1+3+4+5+6+8+9+10,3+5+7+10,3222,3135,0.24,-0.27,0,115,0,0,0.0,0.0,0.0,0.0,1.0
5649,GOLDEN PHAROS BERHAD,Industrial Products & Services,2018-12-01,10,1.5,0.3,-0.0,-0.6,-0.45,0.17,0.155,0.1,0.305,0.47,-2.0,-0.06,-0.39,0.01,8.19,-13.4,0.68,0.15,0.02,-4.92,-45.0,35.0,-5.0,-0.4,0.0,0.0,0.0,-20.98,-6.33,-5.03,0.56,-6.33,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+9+10,3+4+6+9+10,1+2+3+4+5+6+7+8+9+10,3+8+9,84,74,-0.1,0.0,5,8,0,5,0.0,0.0,0.5,0.0,1.0
5576,MINHO (M) BERHAD,Industrial Products & Services,2018-12-01,10,1.0,0.4,0.0,0.1,0.08,0.24,0.255,0.155,0.4,1.09,34.0,0.01,0.04,0.01,4.51,0.69,3.31,0.03,0.05,3.84,5.5,74.0,39.75,23.62,0.0,-21.62,-13.06,-4.29,6.31,10.86,8.6,6.31,0.0,0.0,0.0,0.0,1.42,0,0,0,1+3+6+10,9,1+2+5+8+9+10,3,206,269,0.01,0.02,22,6,0,5,0.0,0.0,0.0,0.0,1.0
5568,APB RESOURCES BERHAD,Industrial Products & Services,2019-09-01,10,1.0,0.16,-0.0,-0.43,-0.32,0.44,0.39,0.355,0.6,1.39,-15.0,-0.03,-0.08,0.0,0.0,-1.89,-0.79,0.0,0.0,1.35,-49.5,38.67,-5.41,4.36,0.0,0.0,0.0,0.0,3.09,-6.24,-1.97,3.09,5.11,2.07,3.92,5.11,43.36,0,0,0,1+3+4+5+7+10,1+2+4,1+2+3+4+8+10,1+2+8+10,129,65,0.04,-0.01,-5,-10,0,0,0.0,0.0,0.0,0.0,1.0
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Industrial Products & Services,2019-03-01,10,1.0,3.61,0.05,5.82,4.36,3.53,4.23,2.82,4.98,3.96,13.0,0.33,0.08,0.3,7.09,8.34,10.59,0.0,0.0,5.83,5.1,16.81,10.95,10.86,0.15,-6.97,0.15,2.43,10.16,7.24,8.1,10.16,8.04,5.69,6.39,8.04,79.2,1,0,0,6+7+8+10,+,2+7+8+9+10,+,820,979,0.78,0.41,111,32,0,5,0.0,0.0,0.0,0.0,1.0
5371,KIM HIN INDUSTRY BERHAD,Industrial Products & Services,2018-12-01,9,1.5,-13.6,-0.0,-3.76,-2.82,0.88,0.78,0.7,1.25,2.89,-4.0,-0.22,-0.28,0.0,0.0,-7.54,-13.09,0.04,0.04,3.15,-2.39,126.0,61.8,24.75,0.0,0.0,0.0,0.0,1.74,-6.95,-0.06,0.0,3.54,4.36,3.47,0.0,71.06,0,0,0,1+7,1,1+2+3+5+6+7+8+9,2,245,403,0.1,-0.44,32,18,0,0,0.5,0.0,0.0,0.0,1.0
5291,HPMT HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,5,1.5,0.13,0.0,0.2,0.15,0.37,0.325,0.26,0.58,0.36,14.0,0.02,0.06,0.01,3.82,6.64,6.69,0.18,0.18,14.77,0.0,13.0,6.5,2.6,0.0,-11.85,0.0,0.0,7.69,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,1,0,1,1+5,+,1+2+5,+,69,79,0.03,0.03,10,9,0,5,0.5,0.0,0.0,0.0,1.0
5289,TECHBOND GROUP BERHAD,Industrial Products & Services,2019-06-01,5,2.5,0.39,0.0,0.4,0.3,0.64,0.62,0.48,0.96,0.57,16.0,0.04,0.06,0.0,0.0,6.75,6.57,0.0,0.0,14.43,0.0,19.62,9.81,3.92,0.0,-7.13,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1+5,+,1+2+5,+,64,81,0.04,0.04,4,6,0,0,0.5,0.0,1.0,0.0,1.0
5284,LOTTE CHEMICAL TITAN HOLDING BERHAD,Industrial Products & Services,2019-12-01,6,1.5,0.61,0.0,1.19,0.89,1.68,1.81,0.975,3.11,5.34,20.0,0.09,0.05,0.07,3.87,1.74,3.67,0.0,0.0,8.46,0.0,13.59,6.8,5.83,0.0,-28.66,0.0,0.0,8.91,8.91,0.0,0.0,4.01,4.01,0.0,0.0,32.28,0,0,1,1+3+4+5+6,6,1+2+5+6,,8611,8438,-0.01,0.19,409,1073,0,5,0.0,0.0,0.5,0.0,1.0
5277,FOUNDPAC GROUP BERHAD,Industrial Products & Services,2019-06-01,6,3.0,0.0,0.0,0.0,0.0,0.53,0.76,0.3,1.01,0.1692,0.0,0.0,0.0,0.01,1.58,0.0,15.64,0.0,0.0,30.19,0.0,42.75,21.38,14.75,2.54,-10.69,2.54,0.0,3.96,3.96,0.0,0.0,2.55,2.55,0.0,0.0,25.05,1,0,1,2+3+6,+,2+3+6,+,30,45,0.02,0.02,9,10,0,2,0.5,0.0,1.0,0.5,1.0
5276,DANCOMECH HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,5,2.5,0.75,0.0,0.63,0.47,0.36,0.39,0.23,0.61,0.42,8.0,0.05,0.13,0.02,4.49,11.17,11.57,0.01,0.01,18.19,0.0,29.8,14.9,13.57,0.0,-3.85,0.0,0.0,6.81,7.96,0.0,0.0,2.3,2.84,0.0,0.0,25.62,1,0,1,4+5,+,1+2+3+4+5,+,68,81,0.04,0.04,12,18,0,5,0.5,0.0,1.0,0.0,1.0
5271,PECCA GROUP BERHAD,Industrial Products & Services,2019-06-01,5,2.0,0.91,0.0,1.26,0.94,0.88,0.91,0.675,1.3,0.913,11.0,0.09,0.1,0.06,6.59,9.42,10.22,0.0,0.0,11.82,0.0,20.12,10.06,12.7,0.0,-2.18,0.0,0.0,6.47,6.54,0.0,0.0,3.66,4.47,0.0,0.0,40.18,1,0,1,2+3+4+5,+,2+3+4+5,+,130,131,0.13,0.09,9,12,0,5,0.0,0.0,1.0,0.0,1.0
5265,DOLPHIN INTERNATIONAL BERHAD,Industrial Products & Services,2018-12-01,5,0.0,-0.0,-0.0,0.0,0.0,0.08,0.07,0.025,0.18,9.8,-81.0,-0.0,-0.0,0.0,0.0,-0.01,-16.86,1.21,1.23,-112.97,-8.75,19.5,5.38,4.43,0.0,0.0,0.0,0.0,-58.8,-101.53,-58.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5,1+2+3,1+2+3+4+5,1+4,57,13,0.04,-0.02,9,-1,0,0,0.0,0.0,0.0,0.0,0.0
5232,LEON FUAT BERHAD,Industrial Products & Services,2018-12-01,7,2.5,0.12,0.24,0.13,0.1,0.3,0.315,0.2,0.49,1.13,17.0,0.02,0.06,0.03,9.52,1.6,7.62,0.18,0.14,6.33,1.87,10.11,5.99,5.76,12.21,12.21,-1.37,0.0,22.08,27.52,23.09,0.0,2.64,1.85,3.3,0.0,13.94,1,0,0,3+7,+,1+4+5+6+7,+,437,598,0.1,0.08,9,17,0,5,0.5,0.0,1.0,0.0,1.0
5223,MENTIGA CORPORATION BERHAD,Industrial Products & Services,2018-12-01,10,1.5,1.1,0.63,0.21,0.16,0.36,0.415,0.24,0.605,2.6,10.0,0.04,0.1,0.0,0.0,1.67,2.74,0.15,0.12,28.83,-6.0,61.0,27.5,16.63,15.79,15.79,-32.53,-8.62,10.05,6.58,5.48,10.05,2.4,1.23,2.05,2.4,11.17,0,0,0,5+6+9+10,9,2+5+8+9+10,8,15,16,0.09,0.05,4,11,0,0,0.0,0.0,0.5,0.0,1.0
5220,GLOBALTEC FORMATION BERHAD,Industrial Products & Services,2019-06-01,8,1.0,0.21,-0.0,-0.8,-0.6,0.29,0.345,0.18,0.515,0.876,-4.0,-0.08,-0.23,0.0,0.0,-9.52,-8.07,0.03,0.03,-6.33,-6.0,0.82,-2.59,-1.2,0.0,0.0,0.0,0.0,-108.36,-83.13,-126.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8,1+2+3+4+5+6+7,1+2+3+4+5+6+7+8,3,167,217,0.11,-0.07,29,16,0,0,0.0,0.0,0.0,0.0,1.0
5219,PESTECH INTERNATIONAL BERHAD,Industrial Products & Services,2019-06-01,10,1.0,5.59,0.29,1.05,0.79,0.91,0.97,0.6,1.53,0.7684,9.0,0.11,0.11,0.0,0.0,14.17,16.82,1.36,1.39,10.98,0.0,101.67,50.84,29.81,2.63,2.63,20.42,-14.11,3.79,7.4,5.11,0.0,0.42,0.62,0.52,0.0,8.76,1,0,0,1+3+10,+,2+4+7+8+10,+,87,811,0.54,0.1,6,-240,0,0,0.5,0.0,0.0,0.5,0.0
5211,SUNWAY BERHAD,Industrial Products & Services,2019-12-01,10,2.0,2.58,0.98,1.44,1.08,1.45,1.53,1.25,1.87,1.7,10.0,0.16,0.1,0.07,4.88,9.14,7.91,0.24,0.24,16.7,6.97,25.25,16.11,16.15,6.12,6.12,-2.9,0.0,7.16,8.38,6.86,7.16,1.57,3.1,2.52,1.57,22.55,1,0,0,1+5+6+8+10,+,4+5+6+8+10,+,3134,4780,0.19,0.15,462,828,0,5,0.0,0.0,1.0,0.0,1.0
5208,EITA RESOURCES BERHAD,Industrial Products & Services,2019-09-01,9,2.0,1.41,1.9,1.41,1.06,1.21,1.22,1.02,1.6,1.38,6.0,0.19,0.16,0.06,4.92,14.08,12.26,0.1,0.09,7.53,0.0,14.8,7.4,8.38,10.02,10.02,10.37,0.0,11.6,10.35,10.51,0.0,3.06,3.51,3.37,0.0,20.63,1,0,0,2+3+8+9,+,4+6+7+8+9,+,164,305,0.15,0.16,6,25,0,5,0.0,0.0,1.0,0.0,1.0
5198,ABM FUJIYA BERHAD,Industrial Products & Services,2018-12-01,7,1.0,0.19,0.13,0.05,0.04,0.41,0.38,0.255,0.71,0.89,37.0,0.01,0.03,0.0,0.0,1.16,2.69,0.07,0.08,4.47,12.5,25.0,18.75,17.76,12.88,12.88,-10.9,0.0,6.12,5.39,5.63,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2+3+5+6+7,+,1+4+5+6+7,+,134,112,0.04,0.02,11,-5,0,0,0.0,0.0,0.0,0.0,1.0
5197,FOCUS LUMBER BERHAD,Industrial Products & Services,2018-12-01,9,3.0,-0.77,-0.93,-0.49,-0.37,0.91,0.76,0.61,1.53,1.61,-12.0,-0.07,-0.09,0.0,0.0,-4.06,16.04,0.0,0.0,10.79,3.93,18.0,10.96,8.35,13.32,-3.75,13.32,0.0,15.16,15.98,14.58,0.0,6.0,6.63,6.41,0.0,29.77,1,0,1,2+9,+,2+3+7+8+9,+,120,203,0.14,0.27,18,23,0,0,0.5,0.0,1.0,0.5,1.0
5192,K.SENG SENG CORPORATION BERHAD,Industrial Products & Services,2018-12-01,10,2.0,-0.42,-0.0,-0.27,-0.2,0.33,0.31,0.2,0.59,0.81,-15.0,-0.02,-0.06,0.0,1.61,-2.62,1.27,0.03,0.03,5.28,0.0,42.0,21.0,12.33,0.0,-18.66,-40.08,0.0,12.47,10.75,10.05,0.0,3.83,3.52,3.66,0.0,33.74,1,0,0,1+4+8+10,+,1+4+5+7+8+9+10,+,80,107,0.09,0.01,0,0,0,2,0.0,0.0,1.0,0.0,1.0
5184,CYPARK RESOURCES BERHAD,Industrial Products & Services,2019-10-01,10,0.5,2.56,1.46,1.67,1.25,0.94,0.875,0.605,1.61,1.66,4.0,0.2,0.23,0.0,0.0,11.96,13.0,1.27,1.31,16.98,7.0,18.57,12.78,14.23,7.28,12.77,7.28,9.65,7.7,9.27,8.41,7.7,1.36,1.61,1.58,1.36,21.23,1,0,0,9,+,4+5+9,+,178,377,0.12,0.2,-7,-89,0,0,0.5,0.0,0.0,0.0,0.0
5183,PETRONAS CHEMICALS GROUP BERHAD,Industrial Products & Services,2019-12-01,10,2.0,5.57,0.78,3.83,2.87,5.57,5.9,4.0,8.77,3.8,19.0,0.31,0.05,0.18,3.05,8.29,9.31,0.1,0.08,20.96,14.55,21.38,17.96,17.8,2.52,-1.47,2.52,2.54,5.71,5.95,5.54,5.71,2.85,3.4,2.97,2.85,41.15,1,0,0,1+5+6+7+9,+,1+6+7+9,+,14586,16370,0.4,0.35,0,5544,0,5,0.0,0.0,1.0,0.0,1.0
5181,SIG GASES BERHAD,Industrial Products & Services,2018-12-01,10,2.5,11.01,4.08,3.3,2.47,0.4,0.43,0.373,0.46,0.55,1.0,0.43,1.0,0.56,129.53,78.09,3.96,0.0,0.08,8.17,10.7,40.5,25.6,22.88,9.49,-7.83,9.49,0.0,5.39,4.22,5.85,5.39,1.43,1.54,1.78,1.43,22.05,1,0,1,8+10,+,2+3+4+6+8+9+10,+,55,79,0.07,0.03,13,8,0,5,0.5,0.0,0.0,1.0,1.0
5178,DYNACIATE GROUP BERHAD,Industrial Products & Services,2018-05-01,9,1.0,0.03,-0.0,-0.2,-0.15,0.05,0.055,0.025,0.095,0.1019,-3.0,-0.02,-0.36,0.0,0.0,-17.66,-27.86,0.17,0.97,-6.88,-15.5,12.5,-1.5,-1.15,0.0,0.0,0.0,0.0,-84.91,-106.6,-121.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+6+7+9,1+2+3+4+5+6+8,1+2+3+4+5+6+7+8+9,1+2,220,62,0.09,-0.04,25,-3,0,0,0.0,0.0,0.0,0.0,1.0
5170,SARAWAK CABLE BERHAD,Industrial Products & Services,2018-12-01,10,1.0,-8.47,-0.0,-4.14,-3.1,0.2,0.225,0.1,0.41,0.5,-1.0,-0.27,-1.2,0.0,0.0,-54.14,-14.2,0.48,0.56,2.37,-2.91,65.67,31.38,21.4,0.0,0.0,0.0,0.0,-3.17,-20.58,-9.0,-3.17,2.6,5.47,4.17,2.6,53.24,0,0,0,1+2+3+6+7+10,1+2,1+2+3+5+6+7+9+10,3+4+5+7+8,90,790,0.06,-0.12,28,29,0,0,0.0,0.0,0.0,0.0,1.0
5167,TURBO-MECH BERHAD,Industrial Products & Services,2018-12-01,10,1.0,0.46,0.0,0.42,0.32,0.6,0.575,0.53,0.75,1.0,20.0,0.03,0.05,0.02,3.48,2.81,6.34,0.03,0.0,18.84,5.9,24.67,15.28,11.38,0.0,-9.14,-7.97,0.0,10.64,5.84,8.08,10.64,4.15,2.6,3.83,4.15,39.69,1,0,0,1+4+6+7+9+10,+,2+3+4+7+9+10,+,64,41,0.1,0.06,9,7,0,5,0.0,0.0,0.0,0.0,1.0
5165,HOCK HENG STONE INDUSTRIES BHD,Industrial Products & Services,2018-12-01,9,2.0,-1.97,-0.0,-0.79,-0.59,0.48,0.43,0.34,0.75,0.6338,-7.0,-0.07,-0.16,0.0,0.0,-10.38,0.24,0.37,0.41,4.03,8.67,47.5,28.08,31.58,0.0,-48.01,-34.95,0.0,4.06,1.41,2.04,0.0,0.66,0.0,0.0,0.0,12.21,1,0,0,1+2+4+7+8,+,1+2+3+5+7+8+9,+,43,31,0.03,0.0,-2,7,0,0,0.0,0.0,1.0,0.0,1.0
5163,SEREMBAN ENGINEERING BERHAD,Industrial Products & Services,2019-06-01,9,0.0,-0.09,-0.0,-0.6,-0.45,0.46,0.51,0.32,0.75,0.25,-9.0,-0.06,-0.12,0.0,0.0,-22.4,-19.21,0.64,0.64,2.54,-8.9,12.0,1.55,1.99,0.0,0.0,0.0,0.0,99.64,276.08,164.99,0.0,1.84,0.0,2.18,0.0,0.0,0,0,0,1+2+3+8+9,1+2+4,1+2+3+4+5+8+9,4+5+6+8,69,66,0.15,-0.05,11,6,0,0,0.0,0.0,0.0,0.0,0.0
5152,MUAR BAN LEE GROUP BERHAD,Industrial Products & Services,2018-12-01,9,2.0,2.33,2.29,1.59,1.19,1.11,1.28,0.92,1.49,1.38,7.0,0.18,0.14,0.03,2.34,13.12,11.32,0.01,0.02,12.41,5.83,20.0,12.92,11.39,12.73,18.75,12.73,0.0,9.99,8.83,7.68,0.0,4.82,1.92,2.74,0.0,60.91,1,0,0,1+5+6+9,+,2+5+6+9,+,44,157,0.08,0.11,4,27,0,3,0.0,0.0,1.0,0.0,1.0
5151,HEXTAR GLOBAL BERHAD,Industrial Products & Services,2018-12-01,10,1.5,0.0,0.0,0.0,0.0,0.59,0.67,0.475,0.835,0.23,145.0,0.0,0.0,0.04,6.54,2.0,-15.7,0.07,0.46,-3.11,-6.82,20.67,6.93,6.64,0.0,0.0,0.0,0.0,12.4,-17.71,-7.13,12.4,2.62,0.0,3.21,2.62,0.0,0,0,0,1+3+4+5+9+10,1+2+3,1+2+3+4+5+8+9+10,2+3+10,101,68,0.56,-0.1,0,1,0,5,0.0,0.0,0.5,0.0,1.0
5147,SAMCHEM HOLDINGS BERHAD,Industrial Products & Services,2018-12-01,10,2.5,6.81,0.52,0.98,0.74,0.51,0.69,0.35,0.84,0.57,8.0,0.09,0.13,0.0,0.0,15.35,15.47,0.05,0.06,2.25,8.31,143.0,75.66,29.84,5.82,74.42,19.64,5.82,6.88,9.93,6.56,6.88,2.38,3.97,2.89,2.38,46.97,1,0,0,4+10,+,1+4+5+7+10,+,294,1095,0.05,0.08,20,-26,0,0,0.5,0.0,0.0,1.0,1.0
5143,LUXCHEM CORPORATION BERHAD,Industrial Products & Services,2019-12-01,10,2.5,1.1,0.22,0.43,0.32,0.51,0.655,0.33,0.865,0.34,16.0,0.04,0.06,0.02,3.44,12.35,12.71,0.0,0.0,4.81,12.0,43.0,27.5,28.34,5.5,-5.81,8.68,5.5,4.33,7.55,5.81,4.33,1.99,4.2,3.03,1.99,45.67,1,0,1,1+8,+,1+2+3+7+8,+,400,765,0.03,0.04,11,62,0,5,0.5,0.0,1.0,0.0,1.0
5134,SOUTHERN ACIDS (M) BERHAD,Industrial Products & Services,2019-03-01,10,2.5,2.85,1.21,1.42,1.06,3.12,3.5,2.7,3.98,4.49,20.0,0.17,0.05,0.05,1.43,3.87,3.62,0.02,0.0,4.96,9.7,23.81,16.76,15.8,7.11,-4.76,-10.98,7.11,6.82,6.36,5.78,6.82,2.03,1.27,1.28,2.03,19.74,1,0,1,1+4+6,+,1+2+4+5+8+10,+,453,604,0.09,0.16,19,66,0,1,0.5,0.0,1.0,0.0,1.0
5125,PANTECH GROUP HOLDINGS BERHAD,Industrial Products & Services,2019-02-01,10,1.0,0.54,0.36,0.47,0.35,0.36,0.375,0.25,0.585,0.81,7.0,0.05,0.13,0.02,4.0,6.59,8.33,0.1,0.08,8.48,8.67,12.93,10.8,10.99,7.13,7.13,-1.93,-5.55,9.27,9.87,9.18,9.27,3.07,3.15,3.35,3.07,33.98,1,0,0,1+3+4+5+6+9+10,+,3+4+5+6+8+9+10,+,402,609,0.09,0.06,48,-26,0,5,0.0,0.0,0.0,0.0,1.0
5105,CAN-ONE BERHAD,Industrial Products & Services,2018-12-01,10,3.0,27.9,29.51,28.3,21.22,2.39,2.85,1.6,3.99,9.019,1.0,3.75,1.32,0.04,1.4,41.54,5.74,1.31,0.34,8.26,2.92,11.96,7.44,7.51,7.87,-18.23,-11.64,7.87,15.81,13.53,12.61,15.81,1.71,1.6,1.48,1.71,11.79,1,0,1,4+6+10,+,1+2+5+6+9+10,+,406,1227,0.2,0.24,87,96,0,1,0.5,0.0,1.0,1.0,0.5
5101,EVERGREEN FIBREBOARD BERHAD,Industrial Products & Services,2018-12-01,9,1.5,-0.09,-0.0,-0.61,-0.46,0.17,0.17,0.09,0.34,1.38,-3.0,-0.05,-0.29,0.0,2.82,-3.6,1.43,0.07,0.07,4.89,-10.08,13.75,1.84,6.41,0.0,-45.18,0.0,-15.55,8.39,11.8,9.58,0.0,2.48,3.63,2.18,0.0,21.41,0,0,0,3+6+7,5,1+2+3+4+5+6+7+8,7,951,1106,0.14,0.02,96,45,0,4,0.5,0.0,0.0,0.0,1.0
5100,BP PLASTICS HOLDING BHD,Industrial Products & Services,2019-12-01,10,1.5,1.3,0.32,1.73,1.3,0.79,1.08,0.61,1.15,1.03,9.0,0.12,0.11,0.06,5.56,11.9,11.39,0.0,0.0,5.68,5.9,15.71,10.8,11.16,2.68,5.88,15.28,2.68,9.9,9.38,8.44,9.9,6.05,5.11,5.04,6.05,66.41,1,0,0,1+5+8,+,1+3+4+6+8+9,+,221,331,0.1,0.11,22,17,0,5,0.5,0.0,0.0,0.0,1.0
5098,MALAYSIA STEEL WORKS (KL) BHD,Industrial Products & Services,2018-12-01,10,1.5,0.14,-0.0,-0.22,-0.16,0.29,0.325,0.17,0.535,1.71,-18.0,-0.02,-0.06,0.0,0.0,-1.07,1.03,0.21,0.22,1.14,-38.33,24.43,-6.95,7.39,0.0,0.0,-25.53,-24.29,9.22,24.53,13.64,9.22,1.1,0.87,1.03,1.1,9.38,0,0,0,4+10,4+10,1+3+4+5+8+9+10,2,687,1497,-0.03,0.02,47,45,0,0,0.5,0.0,0.0,0.0,1.0
5095,HEVEABOARD BERHAD,Industrial Products & Services,2019-12-01,10,2.5,0.64,0.0,0.29,0.22,0.38,0.38,0.23,0.685,0.77,15.0,0.02,0.05,0.04,10.53,3.22,3.32,0.03,0.03,7.36,9.92,54.0,31.96,21.44,0.0,-44.71,-14.16,-7.65,6.41,6.85,7.84,6.41,2.58,7.09,5.04,2.58,44.95,1,0,1,1+2+8,+,1+2+3+7+9,+,363,419,0.07,0.03,17,65,0,5,0.5,0.0,1.0,0.0,1.0
5094,CSC STEEL HOLDINGS BERHAD,Industrial Products & Services,2018-12-01,10,1.0,-0.02,0.0,1.35,1.01,0.75,0.79,0.54,1.19,2.25,9.0,0.09,0.11,0.07,8.35,4.12,2.7,0.0,0.0,4.08,-18.17,17.67,-0.25,8.55,0.0,-26.19,-5.55,-9.25,8.45,11.23,7.03,8.45,5.87,8.14,6.08,5.87,49.83,0,0,0,4+5+7+10,5,1+2+4+5+7+8+9+10,2+5,870,1381,0.24,0.06,167,84,0,5,0.0,0.0,0.0,0.0,1.0
5087,MYCRON STEEL BERHAD,Industrial Products & Services,2019-06-01,10,2.0,0.01,-0.0,-0.4,-0.3,0.26,0.33,0.14,0.505,1.2,-9.0,-0.04,-0.12,0.0,0.0,-3.17,-3.04,0.08,0.05,1.37,-7.6,6.88,-0.36,1.69,0.0,0.0,0.0,0.0,5.72,5.63,11.38,5.72,0.69,0.0,0.0,0.69,0.0,0,0,0,1+6+9,1+6+8,1+2+5+6+7+8+9+10,2+8+10,465,694,0.14,-0.04,-39,8,0,0,0.5,0.0,0.5,0.0,1.0
